url_length,hostname_length,dot_count,slash_count,has_ip,has_special_chars,subdomain_count,has_https,has_sensitive_words,directory_count,query_param_count,is_shortened,Label
22,0,1,2,0,1,-1,0,0,2,0,0,0
30,0,1,2,0,0,-1,0,0,3,0,0,0
26,19,2,2,0,0,1,0,0,0,0,0,0
50,0,1,3,0,1,-1,0,0,4,0,0,0
39,0,1,2,0,1,-1,0,0,3,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
26,0,2,2,0,1,-1,0,0,3,0,0,0
27,20,2,2,0,0,1,0,0,0,0,0,0
69,0,1,6,0,1,-1,0,0,7,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
44,0,2,2,0,0,-1,0,0,3,1,0,0
89,0,5,3,0,1,-1,0,1,3,2,0,1
31,24,2,2,0,0,1,0,0,0,0,0,0
104,0,7,8,0,1,-1,0,1,3,2,0,1
27,20,2,2,0,0,1,0,0,0,0,0,0
29,22,2,2,0,0,1,0,0,0,0,0,0
26,19,2,2,0,0,1,0,0,0,0,0,0
44,0,2,3,0,0,-1,0,0,4,1,0,0
35,0,1,1,0,1,-1,0,0,2,0,0,0
35,0,1,5,0,0,-1,0,0,5,0,0,0
60,0,3,4,0,0,-1,0,0,5,0,0,0
32,0,2,1,0,0,-1,0,0,2,0,0,0
35,0,3,3,0,0,-1,0,0,3,0,0,0
66,0,1,4,0,0,-1,0,0,4,0,0,1
55,0,1,3,0,1,-1,0,0,3,0,0,0
61,0,1,3,0,1,-1,0,0,4,0,0,0
38,0,1,3,0,1,-1,0,0,3,0,0,0
57,0,2,4,0,1,-1,0,0,4,0,0,1
51,0,1,3,0,1,-1,0,0,4,0,0,0
42,0,1,2,0,1,-1,0,0,3,0,0,0
31,0,1,1,0,0,-1,0,0,2,1,0,0
49,0,2,3,0,1,-1,0,0,4,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
27,20,2,2,0,1,1,0,0,0,0,0,0
20,0,1,1,0,1,-1,0,0,2,0,0,0
33,0,2,1,0,0,-1,0,0,1,0,0,0
96,0,6,8,0,1,-1,0,1,2,2,0,1
22,15,2,2,0,0,1,0,0,0,0,0,0
55,0,1,3,0,0,-1,0,0,3,0,0,1
41,0,1,4,0,0,-1,0,0,5,0,0,0
31,0,2,2,0,0,-1,0,0,3,0,0,0
66,0,6,2,0,1,-1,0,1,3,0,0,1
32,25,3,2,0,0,2,0,0,0,0,0,0
44,0,2,2,0,1,-1,0,0,3,0,0,0
24,0,1,1,0,0,-1,0,0,1,0,0,0
45,0,1,2,0,1,-1,0,0,3,0,0,0
71,0,3,3,0,1,-1,0,0,4,0,0,0
65,0,1,2,0,1,-1,0,0,3,0,0,0
41,0,1,5,0,1,-1,0,0,6,0,0,0
37,0,3,4,0,0,-1,0,0,5,0,0,0
57,0,2,1,0,1,-1,0,0,2,2,0,0
55,0,3,2,0,1,-1,0,0,3,0,0,0
19,12,2,2,0,0,1,0,0,0,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
34,27,2,2,0,1,1,0,0,0,0,0,0
31,0,3,2,0,0,-1,0,0,3,0,0,1
30,23,2,2,0,0,1,0,0,0,0,0,0
49,0,1,3,0,0,-1,0,0,4,0,0,1
30,23,2,2,0,0,1,0,0,0,0,0,0
43,0,2,1,0,1,-1,0,0,2,0,0,0
46,0,1,2,0,1,-1,0,0,3,0,0,0
129,0,4,5,0,1,-1,0,0,6,1,0,1
26,0,2,1,0,0,-1,0,0,2,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
23,0,1,1,0,0,-1,0,0,2,0,0,0
95,0,1,5,0,1,-1,0,0,6,0,0,0
62,0,3,3,0,1,-1,0,0,4,0,0,0
70,0,3,3,0,1,-1,0,0,4,0,0,0
25,18,2,2,0,1,1,0,0,0,0,0,0
47,0,2,2,0,0,-1,0,0,3,1,0,0
27,0,2,2,0,1,-1,0,0,2,0,0,0
27,20,3,2,0,0,2,0,0,0,0,0,0
42,0,2,1,0,1,-1,0,0,1,0,0,0
41,0,1,4,0,1,-1,0,0,4,0,0,1
78,0,4,4,0,0,-1,0,0,4,0,0,1
20,13,2,2,0,0,1,0,0,0,0,0,0
39,0,2,2,0,0,-1,0,0,3,0,0,0
48,0,2,2,0,1,-1,0,0,3,0,0,1
21,14,2,2,0,0,1,0,0,0,0,0,0
32,25,2,2,0,0,1,0,0,0,0,0,0
36,0,4,2,0,0,-1,0,0,3,0,0,0
27,0,2,1,0,0,-1,0,0,2,0,0,0
52,0,6,2,0,1,-1,0,0,3,0,0,1
23,16,2,2,0,1,1,0,0,0,0,0,0
20,0,1,1,0,0,-1,0,0,1,0,0,0
32,0,2,2,0,1,-1,0,0,3,0,0,0
36,29,2,2,0,1,1,0,0,0,0,0,0
43,0,3,2,0,1,-1,0,0,3,0,0,1
33,0,1,2,0,1,-1,0,0,3,0,0,0
24,17,3,2,0,0,2,0,0,0,0,0,0
37,30,4,2,0,0,3,0,0,0,0,0,0
56,0,1,2,0,1,-1,0,0,3,0,0,0
30,0,1,2,0,0,-1,0,0,3,0,0,0
29,22,2,2,0,0,1,0,0,0,0,0,0
47,0,3,2,0,1,-1,0,0,3,0,0,0
39,0,2,3,0,0,-1,0,0,4,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
109,0,1,2,0,1,-1,0,0,3,0,0,0
33,0,2,2,0,0,-1,0,0,3,0,0,1
23,16,2,2,0,0,1,0,0,0,0,0,0
38,0,1,2,0,0,-1,0,0,3,0,0,0
25,18,2,2,0,1,1,0,0,0,0,0,0
127,0,2,2,0,1,-1,0,0,3,1,0,1
65,0,2,3,0,1,-1,0,0,4,0,0,0
36,0,2,3,0,1,-1,0,0,4,0,0,0
37,0,1,2,0,0,-1,0,0,3,0,0,0
54,0,2,5,0,1,-1,0,0,6,0,0,0
41,0,2,2,0,0,-1,0,0,2,0,0,0
28,0,2,2,0,0,-1,0,0,2,0,0,0
28,0,2,3,0,1,-1,0,0,3,0,0,0
26,0,1,1,0,1,-1,0,0,2,0,0,1
26,19,3,2,0,0,2,0,0,0,0,0,0
17,10,2,2,0,0,1,0,0,0,0,0,0
23,0,1,2,0,0,-1,0,0,2,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
24,0,2,1,0,0,-1,0,0,1,0,0,1
50,0,1,1,0,1,-1,0,0,2,0,0,0
115,0,1,2,0,1,-1,0,0,3,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
43,0,2,2,0,1,-1,0,0,3,1,0,0
16,0,1,1,0,0,-1,0,0,1,0,0,0
48,0,3,2,0,1,-1,0,0,3,1,0,1
70,0,2,3,0,1,-1,0,0,4,0,0,0
27,20,2,2,0,0,1,0,0,0,0,0,0
77,0,2,2,0,1,-1,0,0,3,0,0,0
27,20,2,2,0,0,1,0,0,0,0,1,0
24,17,2,2,0,0,1,0,0,0,0,0,0
20,13,2,2,0,0,1,0,0,0,0,0,0
26,0,2,1,0,0,-1,0,0,2,0,0,0
42,0,4,3,0,1,-1,0,0,4,0,0,0
30,0,2,2,0,0,-1,0,0,2,0,0,0
40,0,3,1,0,0,-1,0,0,2,0,0,0
36,0,3,2,0,0,-1,0,0,3,0,0,0
62,0,4,2,0,1,-1,0,0,2,0,0,1
32,0,1,3,0,1,-1,0,0,4,0,0,0
255,0,10,2,0,1,-1,0,1,2,0,0,1
22,15,2,2,0,0,1,0,0,0,0,0,0
26,19,3,2,0,0,2,0,0,0,0,0,0
86,0,2,2,0,1,-1,0,0,3,0,0,0
24,17,3,2,0,0,2,0,0,0,0,0,0
46,0,2,2,0,1,-1,0,0,3,0,0,0
65,0,3,4,0,1,-1,0,0,5,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
32,0,1,1,0,1,-1,0,0,1,1,0,0
77,0,3,3,0,1,-1,0,0,4,0,0,0
29,0,1,1,0,1,-1,0,0,2,0,0,0
34,0,1,3,0,0,-1,0,0,4,0,0,0
23,16,2,2,0,1,1,0,0,0,0,0,0
83,0,3,6,0,0,-1,0,0,6,1,0,1
17,10,2,2,0,0,1,0,0,0,0,0,0
60,0,2,2,0,0,-1,0,0,3,1,0,0
50,0,2,4,0,0,-1,0,0,5,0,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
20,13,2,2,0,0,1,0,0,0,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
20,0,2,1,0,0,-1,0,0,2,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
27,20,2,2,0,0,1,0,0,0,0,0,0
30,23,2,2,0,0,1,0,0,0,0,0,0
142,0,1,1,0,1,-1,0,0,2,0,0,0
20,13,2,2,0,0,1,0,0,0,0,0,0
25,0,1,1,0,0,-1,0,0,2,0,0,1
23,16,3,2,0,1,2,0,0,0,0,0,0
31,0,2,5,0,0,-1,0,0,5,0,0,0
51,0,2,2,0,1,-1,0,0,3,1,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
49,0,2,3,0,1,-1,0,0,4,0,0,1
18,0,3,1,0,0,-1,0,0,1,0,0,0
16,0,1,1,0,0,-1,0,0,1,0,0,0
31,24,2,2,0,0,1,0,0,0,0,0,0
30,0,2,1,0,0,-1,0,0,2,0,0,0
349,0,3,3,0,1,-1,0,1,4,2,0,1
28,0,2,2,0,0,-1,0,0,3,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
42,0,1,3,0,1,-1,0,0,4,0,0,0
50,0,1,5,0,0,-1,0,0,6,0,0,0
40,0,1,4,0,0,-1,0,0,5,1,0,0
53,0,4,3,0,1,-1,0,0,4,0,0,0
88,0,1,3,0,1,-1,0,0,4,0,0,0
45,0,1,2,0,1,-1,0,0,3,0,0,0
48,0,2,2,0,1,-1,0,0,3,0,0,0
53,0,1,4,0,1,-1,0,0,5,0,0,0
37,0,3,3,0,0,-1,0,0,4,0,0,0
22,0,1,2,0,0,-1,0,0,2,0,0,0
26,19,2,2,0,0,1,0,0,0,0,0,0
17,10,2,2,0,0,1,0,0,0,0,0,0
13,0,1,1,0,0,-1,0,0,2,0,0,1
28,0,1,2,0,1,-1,0,0,3,0,0,0
26,0,1,1,0,0,-1,0,0,1,0,0,0
37,0,1,5,0,1,-1,0,0,6,0,0,0
16,0,1,1,0,1,-1,0,0,1,0,0,0
30,0,2,1,0,0,-1,0,0,1,0,0,0
83,0,4,5,0,1,-1,0,0,6,1,0,1
75,0,1,6,0,1,-1,0,0,6,0,0,0
74,0,3,2,0,1,-1,0,0,3,0,0,1
22,0,3,2,0,0,-1,0,0,2,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
28,0,1,2,0,0,-1,0,0,3,0,0,0
25,0,2,1,0,0,-1,0,0,2,0,0,1
20,13,2,2,0,0,1,0,0,0,0,0,0
98,0,2,4,0,1,-1,0,0,5,1,0,0
56,0,3,1,0,1,-1,0,0,1,0,0,0
41,0,1,4,0,0,-1,0,0,5,0,0,0
55,0,2,1,0,0,-1,0,0,2,2,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
22,0,2,1,0,0,-1,0,0,2,0,0,0
11,0,1,1,0,0,-1,0,0,1,0,0,0
72,0,3,1,0,1,-1,0,0,2,1,0,0
67,0,2,1,0,0,-1,0,0,2,2,0,0
108,0,6,2,0,1,-1,0,0,3,4,0,1
14,0,2,1,0,0,-1,0,0,1,0,0,1
22,15,2,2,0,0,1,0,0,0,0,0,0
21,0,2,1,0,0,-1,0,0,1,0,0,0
51,0,2,1,0,0,-1,0,0,2,0,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
15,0,2,1,0,0,-1,0,0,1,0,0,1
73,0,1,5,0,1,-1,0,0,5,0,0,0
37,0,3,3,0,0,-1,0,1,3,0,0,1
30,23,3,2,0,0,2,0,0,0,0,0,0
62,0,1,3,0,1,-1,0,0,4,0,0,0
31,0,2,2,0,0,-1,0,0,3,0,0,0
54,0,2,2,0,1,-1,0,0,3,0,0,0
64,0,3,7,0,1,-1,0,0,7,0,0,1
69,0,2,3,0,0,-1,0,0,4,1,0,0
35,0,1,2,0,0,-1,0,0,2,1,0,0
30,0,2,2,0,1,-1,0,0,2,0,0,0
21,0,2,1,0,1,-1,0,0,2,0,0,1
31,0,1,1,0,0,-1,0,0,2,1,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
49,0,3,3,0,1,-1,0,0,4,0,0,1
43,0,2,2,0,1,-1,0,0,3,0,0,0
30,23,2,2,0,0,1,0,0,0,0,0,0
48,0,2,4,0,1,-1,0,0,5,0,0,0
26,19,2,2,0,0,1,0,0,0,0,0,0
16,9,2,2,0,0,1,0,0,0,0,0,0
26,19,2,2,0,0,1,0,0,0,0,0,0
22,0,1,1,0,0,-1,0,0,1,0,0,1
29,22,3,2,0,0,2,0,0,0,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
31,0,1,1,0,0,-1,0,0,2,1,0,0
47,0,3,3,0,0,-1,0,0,4,0,0,1
40,0,1,2,0,1,-1,0,0,3,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
164,0,1,3,0,1,-1,0,0,4,10,0,0
27,0,2,1,0,0,-1,0,0,2,0,0,0
28,0,1,2,0,0,-1,0,0,2,0,0,0
26,0,2,2,0,0,-1,0,0,2,0,0,0
31,0,1,1,0,0,-1,0,0,2,1,0,0
18,11,2,2,0,0,1,0,0,0,0,0,0
28,21,2,2,0,0,1,0,0,0,0,0,0
87,0,5,12,0,0,-1,0,1,2,1,0,1
39,0,2,1,0,1,-1,0,0,2,0,0,0
11,0,1,1,0,0,-1,0,0,1,0,0,0
18,11,2,2,0,0,1,0,0,0,0,0,0
73,0,6,2,0,0,-1,0,0,3,0,0,1
33,0,2,2,0,1,-1,0,0,3,0,0,0
50,0,1,3,0,1,-1,0,0,4,0,0,0
26,19,2,2,0,0,1,0,0,0,0,0,0
39,0,2,2,0,1,-1,0,0,2,1,0,1
16,0,1,1,0,0,-1,0,0,1,0,0,0
28,0,1,2,0,0,-1,0,0,3,0,0,0
24,17,2,2,0,1,1,0,0,0,0,0,0
54,0,3,4,0,1,-1,0,0,5,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
47,0,2,2,0,1,-1,0,0,3,0,0,0
39,0,2,2,0,1,-1,0,0,2,1,0,1
71,0,2,8,0,1,-1,0,0,9,0,0,0
16,9,2,2,0,0,1,0,0,0,0,0,0
55,0,2,4,0,1,-1,0,0,5,0,0,0
16,9,2,2,0,0,1,0,0,0,0,0,0
37,0,2,2,0,1,-1,0,0,3,0,0,0
49,0,2,4,0,0,-1,0,0,4,0,0,0
33,0,2,2,0,0,-1,0,0,3,0,0,1
15,0,1,1,0,0,-1,0,0,2,0,0,0
26,19,3,2,0,0,2,0,0,0,0,0,0
29,0,2,3,0,0,-1,0,0,3,0,0,1
36,0,3,1,0,0,-1,0,0,2,0,0,0
30,0,2,2,0,0,-1,0,0,3,0,0,0
23,0,2,1,0,1,-1,0,0,1,0,0,0
19,0,2,1,0,0,-1,0,0,2,0,0,0
24,17,2,2,0,1,1,0,0,0,0,0,0
68,0,2,3,0,1,-1,0,0,4,0,0,0
32,0,2,2,0,1,-1,0,0,3,0,0,0
129,0,6,6,0,0,-1,0,1,7,1,0,1
27,0,1,1,0,1,-1,0,0,2,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
20,13,2,2,0,0,1,0,0,0,0,0,0
33,26,2,2,0,0,1,0,0,0,0,0,0
23,16,2,2,0,1,1,0,0,0,0,0,0
35,0,1,4,0,0,-1,0,0,5,0,0,0
32,0,1,2,0,1,-1,0,0,3,0,0,0
227,0,2,4,0,1,-1,0,1,5,2,0,1
72,0,4,2,0,0,-1,0,1,3,0,0,1
213,0,2,3,0,1,-1,0,0,4,0,0,0
66,0,1,6,0,1,-1,0,1,7,0,0,1
44,0,2,2,0,1,-1,0,0,3,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
18,0,1,1,0,0,-1,0,0,2,0,0,1
96,0,3,6,0,1,-1,0,0,7,1,0,0
79,0,2,2,0,0,-1,0,0,3,1,0,1
19,12,2,2,0,0,1,0,0,0,0,0,0
20,13,2,2,0,0,1,0,0,0,0,0,0
27,0,1,1,0,0,-1,0,0,2,0,0,0
27,0,1,2,0,0,-1,0,0,3,0,0,1
25,18,2,2,0,0,1,0,0,0,0,0,0
28,21,3,2,0,1,2,0,0,0,0,0,0
13,0,1,1,0,0,-1,0,0,1,0,0,0
24,0,2,1,0,0,-1,0,0,2,0,0,1
52,0,4,4,0,0,-1,0,0,5,0,0,1
39,0,2,2,0,1,-1,0,0,3,0,0,0
31,0,1,1,0,0,-1,0,0,2,1,0,0
44,0,1,3,0,1,-1,0,0,4,0,0,0
52,0,2,3,0,1,-1,0,0,3,0,0,0
43,0,2,2,0,1,-1,0,0,3,0,0,0
27,20,2,2,0,0,1,0,0,0,0,0,0
110,0,1,4,0,1,-1,0,0,5,0,0,1
19,0,1,1,0,1,-1,0,0,1,0,0,0
46,0,2,2,0,1,-1,0,0,3,0,0,0
27,0,4,3,0,0,-1,0,0,4,0,0,1
147,0,1,2,0,1,-1,0,0,3,0,0,0
18,0,1,1,0,0,-1,0,0,2,0,0,1
63,0,2,2,0,1,-1,0,0,3,0,0,0
31,24,2,2,0,0,1,0,0,0,0,0,0
49,0,4,2,0,0,-1,0,0,3,0,0,0
22,0,1,1,0,0,-1,0,0,1,0,0,0
38,0,3,2,0,0,-1,0,0,3,0,0,0
51,0,2,3,0,1,-1,0,0,4,0,0,0
83,0,1,9,0,0,-1,0,0,9,0,0,1
67,0,3,4,0,1,-1,0,0,5,0,0,0
62,0,2,3,0,1,-1,0,0,4,0,0,0
30,0,1,4,0,0,-1,0,0,4,0,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
48,0,1,3,0,1,-1,0,0,4,0,0,0
44,0,2,2,0,1,-1,0,0,3,0,0,0
29,22,2,2,0,0,1,0,0,0,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
69,0,1,4,0,1,-1,0,0,5,0,0,1
104,0,3,2,0,1,-1,0,0,3,0,0,0
20,0,2,1,0,1,-1,0,0,1,0,0,0
54,0,1,2,0,0,-1,0,0,2,0,0,1
244,0,10,4,0,1,-1,0,1,5,2,0,1
68,0,3,3,0,1,-1,0,0,4,0,0,0
67,0,2,2,0,1,-1,0,0,3,0,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
44,0,1,1,0,1,-1,0,0,2,0,0,0
21,0,2,1,0,0,-1,0,0,2,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
19,12,2,2,0,0,1,0,0,0,0,0,0
27,20,2,2,0,0,1,0,0,0,0,0,0
23,0,2,1,0,0,-1,0,0,2,0,0,1
36,0,1,3,0,0,-1,0,0,4,0,0,0
46,0,2,1,0,1,-1,0,1,1,0,0,1
25,18,2,2,0,0,1,0,0,0,0,0,0
32,0,3,2,0,0,-1,0,0,3,0,0,0
39,0,2,3,0,1,-1,0,0,3,0,0,0
43,0,3,3,0,0,-1,0,0,4,0,0,0
50,0,1,3,0,1,-1,0,0,4,0,0,0
71,0,1,3,0,1,-1,0,0,4,0,0,0
41,0,2,2,0,0,-1,0,0,3,0,0,0
45,0,2,2,0,0,-1,0,0,3,1,0,0
55,0,4,4,0,1,-1,0,0,5,0,0,0
35,0,3,1,0,0,-1,0,0,2,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
43,0,2,2,0,0,-1,0,0,3,0,0,0
36,0,1,3,0,1,-1,0,0,4,0,0,0
29,22,2,2,0,0,1,0,0,0,0,0,0
46,0,2,2,0,1,-1,0,0,3,1,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
28,21,2,2,0,0,1,0,0,0,0,0,0
59,0,4,5,0,0,-1,0,0,3,1,0,1
26,0,1,1,0,0,-1,0,0,2,0,0,1
18,11,2,2,0,0,1,0,0,0,0,0,0
41,0,1,2,0,1,-1,0,0,3,0,0,0
21,14,3,2,0,0,2,0,0,0,0,0,0
93,0,1,3,0,1,-1,0,0,4,0,0,0
30,23,2,2,0,0,1,0,0,0,0,0,0
31,0,1,1,0,0,-1,0,0,2,1,0,0
76,0,1,6,0,1,-1,0,0,6,0,0,1
51,0,1,2,0,1,-1,0,0,3,0,0,0
73,0,1,5,0,1,-1,0,0,5,0,0,0
58,0,2,4,0,1,-1,0,0,4,0,0,0
39,0,2,1,0,0,-1,0,0,2,0,0,0
247,0,14,3,0,0,-1,0,0,4,10,0,1
32,0,3,3,0,0,-1,0,0,3,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
21,0,1,1,0,0,-1,0,0,2,0,0,1
28,21,2,2,0,0,1,0,0,0,0,0,0
87,0,2,3,0,1,-1,0,0,4,0,0,0
16,0,1,1,0,0,-1,0,0,1,0,0,0
56,0,3,4,0,1,-1,0,0,5,0,0,0
32,0,2,3,0,0,-1,0,0,4,0,0,1
41,0,1,3,0,0,-1,0,0,3,0,0,1
24,17,2,2,0,0,1,0,0,0,0,0,0
34,0,2,2,0,1,-1,0,0,2,0,0,0
42,0,1,3,0,1,-1,0,0,4,0,0,0
33,0,2,2,0,1,-1,0,0,3,0,0,0
54,0,2,2,0,1,-1,0,0,3,1,0,0
14,0,1,1,0,0,-1,0,0,1,0,0,0
31,0,1,1,0,1,-1,0,0,2,1,0,0
24,17,3,2,0,0,2,0,0,0,0,0,0
23,0,2,2,0,1,-1,0,0,3,0,0,0
35,0,1,1,0,0,-1,0,0,2,1,0,0
28,21,2,2,0,0,1,0,0,0,0,0,0
67,0,1,2,0,1,-1,0,0,3,0,0,0
20,13,2,2,0,0,1,0,0,0,0,0,0
90,0,3,4,0,1,-1,0,0,3,1,0,0
60,0,2,3,0,1,-1,0,0,4,0,0,0
68,0,5,2,0,0,-1,0,0,3,0,0,0
90,0,1,3,0,1,-1,0,0,3,0,0,0
46,0,3,3,0,1,-1,0,0,4,0,0,0
153,0,1,2,0,1,-1,0,0,2,3,0,1
21,14,2,2,0,0,1,0,0,0,0,0,0
32,25,2,2,0,0,1,0,0,0,0,0,0
25,18,2,2,0,1,1,0,0,0,0,0,0
34,27,2,2,0,0,1,0,0,0,0,0,0
33,0,1,2,0,1,-1,0,0,3,0,0,0
42,0,1,4,0,0,-1,0,0,4,0,0,0
41,0,4,3,0,0,-1,0,0,4,0,0,0
149,0,2,2,0,1,-1,0,0,3,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
44,0,1,3,0,1,-1,0,0,4,0,0,0
136,0,7,5,0,1,-1,0,1,3,2,0,1
62,0,3,5,0,1,-1,0,0,6,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
24,17,2,2,0,0,1,0,0,0,0,0,0
34,0,3,3,0,0,-1,0,0,4,0,0,0
29,22,2,2,0,0,1,0,1,0,0,1,0
46,0,1,3,0,1,-1,0,0,4,0,0,0
28,0,1,3,0,0,-1,0,0,3,0,0,0
38,0,3,2,0,0,-1,0,0,3,0,0,0
34,0,2,1,0,0,-1,0,0,2,0,0,0
44,0,2,2,0,0,-1,0,0,3,0,0,0
97,0,3,5,0,1,-1,0,0,6,0,0,0
34,27,2,2,0,0,1,0,0,0,0,1,0
49,0,2,4,0,1,-1,0,0,5,0,0,0
60,0,3,3,0,0,-1,0,0,4,0,0,0
22,15,2,2,0,0,1,0,0,0,0,0,0
36,0,1,2,0,0,-1,0,0,3,0,0,0
36,0,2,3,0,0,-1,0,0,4,0,0,1
28,21,2,2,0,0,1,0,0,0,0,1,0
23,16,2,2,0,0,1,0,0,0,0,0,0
33,0,1,3,0,0,-1,0,0,4,0,0,0
43,0,2,5,0,0,-1,0,0,6,0,0,0
49,0,2,2,0,0,-1,0,0,3,0,0,1
22,15,2,2,0,0,1,0,0,0,0,0,0
46,0,3,2,0,1,-1,0,0,3,1,0,0
30,0,1,3,0,0,-1,0,1,3,0,0,1
58,0,2,2,0,0,-1,0,0,3,1,0,0
29,0,3,1,0,0,-1,0,0,2,0,0,0
126,0,3,4,0,1,-1,0,0,4,3,0,0
33,0,2,3,0,0,-1,0,0,3,0,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
49,0,2,2,0,0,-1,0,0,3,0,0,0
32,25,2,2,0,1,1,0,0,0,0,0,0
44,0,1,2,0,1,-1,0,0,3,0,0,0
105,0,1,3,0,1,-1,0,0,4,1,0,0
40,0,4,2,0,0,-1,0,0,3,0,0,0
56,0,1,1,0,0,-1,0,0,2,3,0,0
32,0,3,2,0,0,-1,0,0,3,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
27,0,2,2,0,0,-1,0,0,3,0,0,0
29,0,1,3,0,0,-1,0,0,3,0,0,0
42,0,2,4,0,0,-1,0,0,5,0,0,0
20,13,2,2,0,0,1,0,0,0,0,0,0
36,0,2,1,0,0,-1,0,0,2,1,0,0
19,0,1,1,0,0,-1,0,0,1,1,0,0
21,14,2,2,0,0,1,0,0,0,0,0,0
27,20,3,2,0,0,2,0,0,0,0,0,0
31,0,1,1,0,0,-1,0,0,2,0,0,1
80,0,2,2,0,1,-1,0,0,3,0,0,0
33,26,2,2,0,0,1,0,0,0,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
14,0,1,1,0,0,-1,0,0,1,0,0,0
17,0,1,1,0,0,-1,0,0,1,0,0,0
23,0,4,1,0,0,-1,0,0,2,0,0,1
26,19,2,2,0,0,1,0,0,0,0,0,0
33,0,2,2,0,1,-1,0,0,2,0,0,0
29,22,2,2,0,0,1,0,0,0,0,0,0
37,0,2,2,0,1,-1,0,0,2,0,0,0
50,0,2,2,0,0,-1,0,0,3,1,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
25,0,1,1,0,0,-1,0,0,1,0,0,0
41,0,3,2,0,0,-1,0,0,3,1,0,1
48,0,1,2,0,1,-1,0,0,3,0,0,0
34,0,2,2,0,0,-1,0,0,3,0,0,0
32,25,2,2,0,0,1,0,0,0,0,0,0
30,0,2,1,0,1,-1,0,0,2,0,0,0
32,25,3,2,0,0,2,0,0,0,0,0,0
32,0,2,2,0,0,-1,0,0,3,0,0,1
47,0,1,4,0,0,-1,0,0,4,0,0,0
40,0,2,2,0,1,-1,0,0,3,0,0,0
26,19,2,2,0,1,1,0,0,0,0,0,0
23,16,2,2,0,0,1,0,0,0,0,0,0
56,0,2,5,0,1,-1,0,1,6,0,0,1
27,0,2,1,0,0,-1,0,0,2,0,0,0
40,0,1,3,0,0,-1,0,0,4,0,0,1
78,0,2,5,0,1,-1,0,0,6,0,0,0
60,0,1,2,0,0,-1,0,0,2,3,0,0
42,0,3,3,0,0,-1,0,0,4,0,0,0
31,0,2,2,0,0,-1,0,0,3,0,0,1
77,0,2,2,0,1,-1,0,0,2,0,0,0
28,0,1,1,0,1,-1,0,0,2,0,0,0
32,25,3,2,0,0,2,0,0,0,0,0,0
50,0,1,4,0,1,-1,0,0,4,0,0,0
77,0,2,3,0,0,-1,0,0,4,0,0,1
20,0,1,1,0,0,-1,0,0,1,0,0,0
25,18,2,2,0,0,1,0,0,0,0,0,0
215,0,16,1,0,1,-1,0,0,1,0,0,1
